CparY CparX Attractor LE[0] LE[1] LE[2] LE[3] LE[4] LE[5] LE[6] LE[7] xMAX[0] xMAX[1] xMAX[2] xMAX[3] xMAX[4] xMAX[5] xMAX[6] xMAX[7] xMIN[0] xMIN[1] xMIN[2] xMIN[3] xMIN[4] xMIN[5] xMIN[6] xMIN[7] OverallxMAX[0] OverallxMAX[1] OverallxMAX[2] OverallxMAX[3] OverallxMAX[4] OverallxMAX[5] OverallxMAX[6] OverallxMAX[7] OverallxMIN[0] OverallxMIN[1] OverallxMIN[2] OverallxMIN[3] OverallxMIN[4] OverallxMIN[5] OverallxMIN[6] OverallxMIN[7] xMAX[4]_remainder xMIN[4]_remainder OverallxMAX[4]_remainder OverallxMIN[4]_remainder xRMS[0] xRMS[1] xRMS[2] xRMS[3] xRMS[4] xRMS[5] xRMS[6] xRMS[7] OverallxRMS[0] OverallxRMS[1] OverallxRMS[2] OverallxRMS[3] OverallxRMS[4] OverallxRMS[5] OverallxRMS[6] OverallxRMS[7] ddX_MIN ddZ_MIN ddPhi_MIN ddX_MAX ddZ_MAX ddPhi_MAX Xcm_MIN Zcm_MIN dXcm_MIN dZcm_MIN ddXcm_MIN ddZcm_MIN Xcm_MAX Zcm_MAX dXcm_MAX dZcm_MAX ddXcm_MAX ddZcm_MAX OVRLL_ddX_MIN OVRLL_ddZ_MIN OVRLL_ddPhi_MIN OVRLL_ddX_MAX OVRLL_ddZ_MAX OVRLL_ddPhi_MAX OVRLL_Xcm_MIN OVRLL_Zcm_MIN OVRLL_dXcm_MIN OVRLL_dZcm_MIN OVRLL_ddXcm_MIN OVRLL_ddZcm_MIN OVRLL_Xcm_MAX OVRLL_Zcm_MAX OVRLL_dXcm_MAX OVRLL_dZcm_MAX OVRLL_ddXcm_MAX OVRLL_ddZcm_MAX ddX_RMS ddZ_RMS ddPhi_RMS Xcm_RMS Zcm_RMS dXcm_RMS dZcm_RMS ddXcm_RMS ddZcm_RMS OVRLL_ddX_RMS OVRLL_ddZ_RMS OVRLL_ddPhi_RMS OVRLL_Xcm_RMS OVRLL_Zcm_RMS OVRLL_dXcm_RMS OVRLL_dZcm_RMS OVRLL_ddXcm_RMS OVRLL_ddZcm_RMS OVRLL_Xb_RMS OVRLL_Zb_RMS OVRLL_dXb_RMS OVRLL_dZb_RMS OVRLL_ddXb_RMS OVRLL_ddZb_RMS PoutPZ_Avg PoutEM_Avg pos_spin neg_spin OVRLL_pos_spin OVRLL_neg_spin tflip 
0.0100000000 0.6733333333 1 -0.0143796478 -0.0145626840 -0.0295938887 -0.0286529501 -0.0341532186 -0.0333498480 -0.0502447457 -0.0703773206 0.0787316136 0.1377853880 0.0908714617 0.1590240980 6.6235414916 0.0027615002 0.0454176386 0.0001571246 -0.0787297229 -0.1377719338 -0.0908723180 -0.1590275348 6.6204056119 -0.0027265187 -0.0454171901 -0.0001563357 0.2825913736 0.2869460409 0.2503159555 0.2468129071 7.7782292906 0.3144439463 0.1173063464 0.0427064990 -0.2642130874 -0.2536863950 -0.2267816512 -0.2923830853 0.0000000000 -0.0809632757 -0.1191121738 -0.2400239161 0.3403561845 0.3372203047 3.1415926536 -3.1415926536 0.0241062458 0.0421859303 0.0278237229 0.0486915151 2.8674005023 0.0008401559 0.0139061866 0.0000479881 0.0585543562 0.0980810536 0.0651157857 0.1132357124 6.6074376448 0.0223373308 0.0325420045 0.0306434096 -0.2411242824 -0.2782898852 -0.0047522704 0.2411011208 0.2783003757 0.0048541809 0.0000000000 0.0000000000 -0.0913752423 -0.1061858193 -0.1598993717 -0.1858275251 0.1629956708 0.4053538030 0.0913711168 0.1061867410 0.1599067283 0.1858244851 -0.3316973201 -0.3741451296 -0.1813850606 0.3428370148 0.4309504257 0.1975210198 -0.4552476791 -0.4705412710 -0.1850449114 -0.2148613021 -0.1911221777 -0.2561629473 -0.4552476791 -0.4705412710 -0.1850449114 -0.2148613021 -0.1911221777 -0.2561629473 0.1704924082 0.1967844154 0.0033958000 0.1167729601 0.3208984130 0.0646105967 0.0750850407 0.1130685442 0.1313988213 0.1706880860 0.1978545351 0.0149055699 0.1283624166 0.3169789627 0.0649844186 0.0752899904 0.1131081238 0.1313459491 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096691 0.0000000001 2966977.3672211003 2992802.5759554310 15851040.7235856019 15777895.1269586794 46.7283483288 
0.0100000000 0.7396666667 1 -0.0117309863 -0.0163673251 -0.0264858088 -0.0309429125 -0.0316163676 -0.0366975971 -0.0510959791 -0.0703773272 0.0806102079 0.1410717946 0.0908153957 0.1589259910 6.6955119575 0.0027108156 0.0453897606 0.0001544473 -0.0806077190 -0.1410595502 -0.0908165342 -0.1589299029 6.6924313902 -0.0026805237 -0.0453891684 -0.0001534841 0.2669623169 0.2756899911 0.2506837975 0.2553256966 6.7944247229 0.2898084734 0.1168524077 0.0069926154 -0.1999145081 -0.2622807849 -0.2262329066 -0.2973979825 0.0000000000 -0.0810096879 -0.1192763814 -0.2218843348 0.4123266503 0.4092460830 3.1415926536 -3.1415926536 0.0246813548 0.0431923710 0.0278066005 0.0486615510 2.8985769672 0.0008253404 0.0138976289 0.0000471418 0.0587880099 0.1003873419 0.0652885904 0.1130242122 6.6472214759 0.0202293484 0.0326280216 0.0266676415 -0.2468802510 -0.2781168958 -0.0046569865 0.2468497537 0.2781308368 0.0047795725 0.0000000000 0.0000000000 -0.0934825500 -0.1061968184 -0.1635864783 -0.1858473664 0.1865287453 0.3965576139 0.0934788816 0.1061978613 0.1635959811 0.1858433497 -0.3466855101 -0.3874677823 -0.2122887442 0.3108407861 0.4360074267 0.2036617470 -0.4451364343 -0.5163543705 -0.1944889071 -0.2174985469 -0.1956723885 -0.2575378432 -0.4451364343 -0.5163543705 -0.1944889071 -0.2174985469 -0.1956723885 -0.2575378432 0.1745598900 0.1966633169 0.0033359428 0.1383669438 0.3122960039 0.0661008479 0.0750928610 0.1156764839 0.1314125068 0.1750352585 0.1972332925 0.0131280247 0.1403496732 0.3118925267 0.0663418368 0.0753732171 0.1156425209 0.1314559911 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096572 0.0000000001 3001244.7236371450 3023334.2887597894 16072182.1854394469 15749100.9918008931 61.3017478500 
0.0100000000 0.8060000000 1 -0.0160735712 -0.0122307556 -0.0283082455 -0.0275075428 -0.0349590666 -0.0349716734 -0.0508861051 -0.0703773434 0.0818284329 0.1431946330 0.0913442095 0.1598566560 3.7032951750 0.0029006748 0.0456549646 0.0001643138 -0.0818243995 -0.1431978694 -0.0913472198 -0.1598532881 3.6999940211 -0.0028769199 -0.0456534824 -0.0001656667 0.2782337492 0.2742631740 0.2511339229 0.2702878765 4.2740823293 0.2566740772 0.1169676154 0.0459641482 -0.2336171417 -0.2792617406 -0.2265537971 -0.3063241185 0.0000000000 -0.1394210725 -0.1194775018 -0.2028073483 -2.5798901322 -2.5831912861 -2.0091029778 0.0000000000 0.0250541233 0.0438447158 0.0279687988 0.0489453979 1.6028563393 0.0008844458 0.0139786950 0.0000505176 0.0593000676 0.1020738047 0.0659589674 0.1139101925 3.6745492962 0.0202101252 0.0329628796 0.0204836810 -0.2506180247 -0.2797279123 -0.0051368885 0.2505686151 0.2797647894 0.0049746023 -0.2320613941 -0.3734832356 -0.0962250487 -0.1060933337 -0.1683874922 -0.1856674255 0.0000000000 0.0000000000 0.0962261212 0.1060922863 0.1684021312 0.1856573179 -0.3575895378 -0.4040713802 -0.2221138687 0.3474186250 0.4441379226 0.2207053286 -0.3493984963 -0.5559428599 -0.1742423730 -0.2202388113 -0.2200248707 -0.2591101401 -0.3493984963 -0.5559428599 -0.1742423730 -0.2202388113 -0.2200248707 -0.2591101401 0.1771963100 0.1978104709 0.0035748813 0.1812931277 0.2896595252 0.0680417735 0.0750189410 0.1190731038 0.1312831468 0.1780805420 0.1986293531 0.0166973963 0.1818595762 0.2897188878 0.0681933615 0.0752887870 0.1189755639 0.1313228432 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000097702 0.0000000001 1661850.6027894453 1669623.5719434656 8857828.1920903474 8738777.1017327216 0.0000000000 
0.0100000000 0.8723333333 1 -0.0141763086 -0.0126143344 -0.0264250775 -0.0253488611 -0.0369842153 -0.0370023019 -0.0523858507 -0.0703773540 0.0842096520 0.1473627919 0.0914086195 0.1599690879 3.7867567825 0.0029053147 0.0456875032 0.0001646868 -0.0842055435 -0.1473638445 -0.0914123036 -0.1599674569 3.7834464711 -0.0028884731 -0.0456856728 -0.0001662091 0.2885963041 0.2720304949 0.2516734298 0.2558125056 4.3674165142 0.2595219671 0.1274966180 0.0299488949 -0.2028441623 -0.2947764811 -0.2518494278 -0.3188301627 0.0000000000 -0.1124433194 -0.1197188089 -0.1938504274 -2.4964285247 -2.4997388361 -1.9157687930 0.0000000000 0.0257832070 0.0451206123 0.0279886226 0.0489800896 1.6389939061 0.0008869046 0.0139886029 0.0000506579 0.0609640033 0.1048525049 0.0660212703 0.1139027201 3.7739628891 0.0191678519 0.0329939405 0.0196170772 -0.2579108552 -0.2799220967 -0.0051616221 0.2578605262 0.2799672277 0.0049775070 -0.2565709788 -0.3577530161 -0.0989980223 -0.1060789440 -0.1732396174 -0.1856438183 0.0000000000 0.0000000000 0.0989984490 0.1060783608 0.1732542807 0.1856313509 -0.3737130997 -0.4224656662 -0.2386022230 0.3500810313 0.4511010557 0.2340443934 -0.3882130978 -0.5586555140 -0.1547789082 -0.2229385395 -0.2385885959 -0.2608449275 -0.3882130978 -0.5586555140 -0.1547789082 -0.2229385395 -0.2385885959 -0.2608449275 0.1823527844 0.1979506761 0.0035848711 0.2039609987 0.2743343810 0.0700023324 0.0750089295 0.1225040817 0.1312656267 0.1828184711 0.1985549036 0.0145921997 0.2045292387 0.2743501268 0.0702283696 0.0753063142 0.1225169717 0.1313391131 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000097841 0.0000000001 1699886.1584660944 1706698.5410861382 9110537.9653510116 8973807.4605327416 0.0000000000 
0.0100000000 0.9386666667 1 -0.0127559244 -0.0123676120 -0.0246953616 -0.0248099778 -0.0384601748 -0.0378197224 -0.0540281653 -0.0703773653 0.0869590926 0.1521753674 0.0914619196 0.1600617445 3.8703415395 0.0029060303 0.0457144702 0.0001648758 -0.0869549983 -0.1521743350 -0.0914662392 -0.1600624618 3.8670258622 -0.0028973203 -0.0457123082 -0.0001665565 0.2656499788 0.2539091208 0.2523079255 0.3089684022 5.4576544228 0.2733014729 0.1379263143 0.0469242819 -0.2249066399 -0.3065602648 -0.2738022382 -0.3368406819 0.0000000000 -0.1262014330 -0.1200029734 -0.1875566909 -2.4128437677 -2.4161594449 -0.8255308843 0.0000000000 0.0266250517 0.0465938405 0.0280050422 0.0490088239 1.6751856394 0.0008883474 0.0139968093 0.0000507400 0.0631470465 0.1086492426 0.0665217872 0.1147567672 3.9109424678 0.0216778986 0.0332440969 0.0229338757 -0.2663309529 -0.2800824315 -0.0051800405 0.2662807990 0.2801353471 0.0049752647 -0.2799484803 -0.3401360582 -0.1021716361 -0.1060660627 -0.1787930798 -0.1856229408 0.0000000000 0.0000000000 0.1021714694 0.1060661120 0.1788074261 0.1856082292 -0.4024419843 -0.4423279032 -0.2538001965 0.3720333074 0.4644132703 0.2586790292 -0.4353246775 -0.5799862136 -0.1824512975 -0.2254545254 -0.2441733118 -0.2626920744 -0.4353246775 -0.5799862136 -0.1824512975 -0.2254545254 -0.2441733118 -0.2626920744 0.1883067652 0.1980668044 0.0035907730 0.2253774654 0.2572345994 0.0722462053 0.0750000451 0.1264308593 0.1312500790 0.1894273471 0.2000489932 0.0231092348 0.2290938619 0.2544735114 0.0725077936 0.0752412441 0.1263974861 0.1311859012 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000097955 0.0000000001 1739163.2419573478 1742644.5657550017 9382876.8640387189 9321004.8633785807 0.0000000000 
0.0100000000 1.0050000000 1 -0.0163002316 -0.0070394382 -0.0246428262 -0.0242607117 -0.0384698498 -0.0384493933 -0.0557744759 -0.0703773770 0.0901303714 0.1577261572 0.0914990335 0.1601257232 3.9524286848 0.0028991653 0.0457333079 0.0001646776 -0.0901263658 -0.1577231765 -0.0915039247 -0.1601293578 3.9491155409 -0.0028999158 -0.0457308419 -0.0001665012 0.2161124847 0.2563136519 0.2530411699 0.3481386259 4.9088472224 0.3101979326 0.1372198033 0.0449932765 -0.2418052902 -0.3148384539 -0.2729917339 -0.3605405784 0.0000000000 -0.1826030525 -0.1203318819 -0.1688301048 -2.3307566224 -2.3340697662 -1.3743380848 0.0000000000 0.0275960672 0.0482931176 0.0280164910 0.0490288594 1.7107306289 0.0008876727 0.0140025314 0.0000507012 0.0649035101 0.1122681976 0.0665950421 0.1144965534 3.9466367099 0.0207457561 0.0332804781 0.0206041397 -0.2760425866 -0.2801934885 -0.0051856280 0.2759935180 0.2802534064 0.0049619114 -0.3017031845 -0.3211370655 -0.1058132124 -0.1060558193 -0.1851656689 -0.1856067212 0.0000000000 0.0000000000 0.1058125162 0.1060566648 0.1851794273 0.1855899695 -0.4042711440 -0.4621196849 -0.2715765207 0.4111734443 0.4952146759 0.3323142413 -0.4267528203 -0.5286183339 -0.1889767366 -0.2276597240 -0.2342309030 -0.2645890339 -0.4267528203 -0.5286183339 -0.1889767366 -0.2276597240 -0.2342309030 -0.2645890339 0.1951743118 0.1981477770 0.0035881406 0.2449975720 0.2388830265 0.0748210006 0.0749930854 0.1309367512 0.1312378996 0.1958765484 0.1993624001 0.0200170242 0.2460567322 0.2383306538 0.0750663318 0.0752994875 0.1309684888 0.1312843864 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000098035 0.0000000001 1777843.7395521074 1777842.9448922807 9500272.0460710563 9401032.1695105098 0.0000000000 
0.0100000000 1.0713333333 1 -0.0093245417 -0.0121549776 -0.0247947988 -0.0247809390 -0.0386778838 -0.0376224728 -0.0575813013 -0.0703773887 0.0937892577 0.1641302361 0.0915173060 0.1601563977 4.0316359738 0.0028852158 0.0457426963 0.0001641255 -0.0937853968 -0.1641254555 -0.0915226935 -0.1601634931 4.0283326324 -0.0028968407 -0.0457399624 -0.0001660727 0.2286796789 0.3265053267 0.2722156042 0.3357372147 4.5488021113 0.3459515321 0.1478223522 0.0275843463 -0.2527108008 -0.3425580234 -0.2866394669 -0.3863765190 0.0000000000 -0.1817944900 -0.1305190265 -0.1558804381 -2.2515493334 -2.2548526748 -1.7343831959 0.0000000000 0.0287163880 0.0502536791 0.0280221606 0.0490387812 1.7450302114 0.0008850462 0.0140053650 0.0000505507 0.0676508276 0.1171032871 0.0660323080 0.1141151306 4.0117677201 0.0210631270 0.0329997923 0.0175514505 -0.2872472570 -0.2802471898 -0.0051792205 0.2871999610 0.2803131872 0.0049386601 -0.3215452326 -0.3013294087 -0.1100069667 -0.1060489138 -0.1925047257 -0.1855963565 0.0000000000 0.0000000000 0.1100058084 0.1060507203 0.1925177047 0.1855778227 -0.4794676310 -0.4780143326 -0.3251208774 0.4763472929 0.5004702519 0.3410452030 -0.3948957634 -0.4477060682 -0.1730142854 -0.2294543862 -0.2292050138 -0.2664651840 -0.3948957634 -0.4477060682 -0.1730142854 -0.2294543862 -0.2292050138 -0.2664651840 0.2030978265 0.1981878758 0.0035776517 0.2624749525 0.2198722323 0.0777862695 0.0749885440 0.1361259717 0.1312299521 0.2041740075 0.1989566780 0.0217443615 0.2617757987 0.2210882688 0.0779810521 0.0752020184 0.1361701738 0.1312709132 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000098075 0.0000000001 1815906.6790007830 1811070.3529327721 9660126.1663311683 9554186.2663302440 0.0000000000 
0.0100000000 1.1376666667 1 -0.0085924643 -0.0109917824 -0.0249067323 -0.0266052833 -0.0368139169 -0.0376237764 -0.0594029480 -0.0703774001 0.0980192900 0.1715337663 0.0915167729 0.1601538169 4.1068916651 0.0028664929 0.0457426528 0.0001633608 -0.0980156097 -0.1715273595 -0.0915225792 -0.1601649273 4.1036025553 -0.0028904695 -0.0457396853 -0.0001654102 0.2818628953 0.3597255200 0.2878293103 0.3106341740 5.0279535538 0.3617335100 0.1617867031 0.0519634970 -0.2585950917 -0.3869533272 -0.3142751871 -0.4094371941 0.0000000000 -0.1742999690 -0.1378577557 -0.1758367057 -2.1762936421 -2.1795827519 -1.2552317534 0.0000000000 0.0300115958 0.0525202927 0.0280220601 0.0490386053 1.7776196997 0.0008811831 0.0140053148 0.0000503294 0.0706423153 0.1225214483 0.0662802168 0.1143761772 4.0971964684 0.0233079228 0.0331234791 0.0207093019 -0.3002008914 -0.2802436559 -0.0051649227 0.3001558102 0.2803147847 0.0049098018 -0.3393921197 -0.2812818193 -0.1148587029 -0.1060455563 -0.2009953704 -0.1855922052 0.0000000000 0.0000000000 0.1148571491 0.1060484816 0.2010074474 0.1855721568 -0.5795698476 -0.4861945337 -0.3887970048 0.5019573679 0.5315660551 0.3105491417 -0.4130958656 -0.4737333813 -0.2047834362 -0.2307713401 -0.2643647481 -0.2682471448 -0.4130958656 -0.4737333813 -0.2047834362 -0.2307713401 -0.2643647481 -0.2682471448 0.2122582364 0.1981871654 0.0035622089 0.2776644874 0.2007916446 0.0812168266 0.0749865595 0.1421294466 0.1312264793 0.2137001160 0.1993449291 0.0254414247 0.2769055889 0.2023369385 0.0814371209 0.0752391853 0.1421951214 0.1312473872 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000098074 0.0000000001 1852282.8845907738 1842430.1309248297 9859433.5983409882 9762504.1826127134 0.0000000000 
0.0100000000 1.2040000000 1 -0.0102354506 -0.0074568850 -0.0270495913 -0.0274748554 -0.0362245707 -0.0353014127 -0.0611941257 -0.0703774122 0.1029294596 0.1801274902 0.0914996270 0.1601218098 4.1774584410 0.0028444531 0.0457342703 0.0001624866 -0.1029259857 -0.1801195986 -0.0915057752 -0.1601375074 4.1741856349 -0.0028822760 -0.0457311039 -0.0001646472 0.2278641815 0.3699819352 0.2968798918 0.3343835124 5.4981172322 0.4132766733 0.1739409826 0.0799657086 -0.2603386883 -0.3509441670 -0.3382797831 -0.4269913132 0.0000000000 -0.2206873160 -0.1418655386 -0.2224899324 -2.1057268662 -2.1089996723 -0.7850680750 0.0000000000 0.0315150516 0.0551513403 0.0280168569 0.0490294997 1.8081792720 0.0008765149 0.0140027142 0.0000500620 0.0744452927 0.1291863476 0.0666698333 0.1146459279 4.1704161038 0.0277391345 0.0333177170 0.0257096463 -0.3152373187 -0.2801895816 -0.0051454013 0.3151947853 0.2802649390 0.0048780198 -0.3553464137 -0.2614988519 -0.1205030364 -0.1060455086 -0.2108731395 -0.1855938442 0.0000000000 0.0000000000 0.1205011550 0.1060497169 0.2108842564 0.1855725299 -0.5091232675 -0.4857586651 -0.3355258346 0.5774977616 0.5620206008 0.3597965208 -0.4848411461 -0.5644592244 -0.2173642540 -0.2393854575 -0.2687719431 -0.2698643297 -0.4848411461 -0.5644592244 -0.2173642540 -0.2393854575 -0.2687719431 -0.2698643297 0.2228914885 0.1981503660 0.0035435724 0.2905956239 0.1821686796 0.0852078572 0.0749869646 0.1491137502 0.1312271883 0.2253566824 0.1996332313 0.0307706287 0.2883184239 0.1865155281 0.0855489728 0.0753556058 0.1492431499 0.1312563246 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000098038 0.0000000001 1886631.5595998617 1871598.3382050863 10038297.4428857025 9929291.2984670997 0.0000000000 
0.0100000000 1.2703333333 1 -0.0091281122 -0.0067076762 -0.0289987098 -0.0293132793 -0.0337796037 -0.0340970344 -0.0629124864 -0.0703774016 0.1086644824 0.1901646457 0.0914693594 0.1600664705 4.2429165359 0.0028180281 0.0457192946 0.0001615415 -0.1086612319 -0.1901554217 -0.0914757714 -0.1600873522 4.2396608057 -0.0028712389 -0.0457159628 -0.0001638409 0.2507611187 0.3886682811 0.3000220142 0.3531755630 5.4980674788 0.4698582195 0.1853400414 0.0790492891 -0.2587238716 -0.3256447461 -0.3609656197 -0.4403083510 0.0000000000 -0.2322932727 -0.1428992406 -0.2754613553 -2.0402687713 -2.0435245015 -0.7851178284 0.0000000000 0.0332710553 0.0582243468 0.0280076056 0.0490133100 1.8365268240 0.0008706573 0.0139980905 0.0000497264 0.0784118767 0.1364384503 0.0670830077 0.1148640703 4.2356876869 0.0311878057 0.0335237698 0.0268339111 -0.3327997577 -0.2800956265 -0.0051189808 0.3327599983 0.2801743811 0.0048414708 -0.3696582916 -0.2423845375 -0.1271144604 -0.1060482827 -0.2224433798 -0.1856003815 0.0000000000 0.0000000000 0.1271123176 0.1060539248 0.2224534764 0.1855780475 -0.5785808671 -0.5073064673 -0.3471845454 0.5445784416 0.5874067072 0.3887062561 -0.4657329279 -0.6192319544 -0.2296712901 -0.2503605029 -0.3013935067 -0.2712539080 -0.4657329279 -0.6192319544 -0.2296712901 -0.2503605029 -0.3013935067 -0.2712539080 0.2353108966 0.1980849367 0.0035202122 0.3014292299 0.1644329430 0.0898827209 0.0749893935 0.1572947616 0.1312314389 0.2381959594 0.1997219257 0.0343464755 0.2987802020 0.1701411236 0.0902432606 0.0754506893 0.1574858396 0.1312938762 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000097973 0.0000000001 1920026.3895597891 1897122.7926924035 10178845.0312273912 10104501.6186363101 0.0000000000 
0.0100000000 1.3366666667 6 -0.0072413087 -0.0066135138 -0.0303537421 -0.0322973286 -0.0314868942 -0.0322831836 -0.0646609520 -0.0703773805 0.1159585405 0.2029187601 0.0904931849 0.1583789157 7.4177771882 0.0026927104 0.0452321195 0.0001581643 -0.1159544926 -0.2029289031 -0.0905012855 -0.1583616232 7.4146374345 -0.0027601046 -0.0452281934 -0.0001554479 0.2765517274 0.4327794028 0.2983151351 0.3797272433 8.1745434797 0.5275608661 0.1986312044 0.0546204418 -0.2816706629 -0.4306708719 -0.3879542915 -0.4536312883 0.0000000000 -0.2740511243 -0.1415201837 -0.3200528728 1.1345918811 1.1314521274 3.1415926536 -3.1415926536 0.0355041864 0.0621323261 0.0277088751 0.0484905318 3.2113177880 0.0008339419 0.0138487861 0.0000476274 0.0838575703 0.1459695303 0.0665956159 0.1136855681 7.3789224719 0.0349898889 0.0332797965 0.0331156674 -0.3551420066 -0.2770982709 -0.0046350991 0.3550920851 0.2771964591 0.0049143426 0.0000000000 0.0000000000 -0.1349725516 -0.1062436178 -0.2361981866 -0.1859351111 0.3790299770 0.2321826035 0.1349751347 0.1062385418 0.2362096296 0.1859081666 -0.7045298399 -0.5102267585 -0.4731279683 0.6830046615 0.6138692219 0.5011268557 -0.3988263876 -0.5764163743 -0.2379398428 -0.2567760147 -0.3337138572 -0.2723641597 -0.3988263876 -0.5764163743 -0.2379398428 -0.2567760147 -0.3337138572 -0.2723641597 0.2511048073 0.1959721541 0.0033721996 0.3067873397 0.1552286448 0.0954408026 0.0751235627 0.1670214046 0.1314662351 0.2547806340 0.1975259506 0.0393623370 0.3040712286 0.1616967668 0.0959120621 0.0756827346 0.1673669653 0.1315697728 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000095894 0.0000000001 3363894.1820292939 3310704.4261834421 17778036.1528285518 17549678.3483168520 39.8665115748 
0.0100000000 1.4030000000 6 -0.0062774218 -0.0058695648 -0.0304834073 -0.0305275670 -0.0326832632 -0.0330125310 -0.0660834834 -0.0703770651 0.1239090873 0.2168317912 0.0905288575 0.1584454077 7.4788232916 0.0026537450 0.0452503061 0.0001577985 -0.1239054831 -0.2168435546 -0.0905377107 -0.1584213238 7.4756927215 -0.0027393785 -0.0452460531 -0.0001547060 0.3306110434 0.5297426222 0.2923235757 0.4257271965 8.0115061793 0.5824213350 0.2144810696 0.0294230076 -0.3301662657 -0.5029179576 -0.4207001289 -0.4697983670 0.0000000000 -0.2636168845 -0.1380624997 -0.3245462471 1.1956379844 1.1925074144 3.1415926536 -3.1415926536 0.0379384938 0.0663923640 0.0277197136 0.0485094995 3.2377541502 0.0008240763 0.0138542032 0.0000470631 0.0891520416 0.1552934781 0.0672998506 0.1138896367 7.4441977194 0.0345208382 0.0336309531 0.0341285498 -0.3794886056 -0.2772048118 -0.0045812998 0.3794438636 0.2773104162 0.0048678031 0.0000000000 0.0000000000 -0.1443162291 -0.1062362969 -0.2525504401 -0.1859211233 0.3924296920 0.2135101640 0.1443190255 0.1062295095 0.2525601927 0.1858920376 -0.8219605605 -0.5032909365 -0.6224642205 0.8413512967 0.6508398176 0.5845388151 -0.3990939653 -0.5713224569 -0.2335666128 -0.2552839911 -0.3767711765 -0.2731568840 -0.3990939653 -0.5713224569 -0.2335666128 -0.2552839911 -0.3767711765 -0.2731568840 0.2683215454 0.1960488126 0.0033329009 0.3153974788 0.1384395260 0.1020477090 0.0751173752 0.1785834908 0.1314554070 0.2711172826 0.1973557890 0.0363079067 0.3139006050 0.1434142131 0.1025829638 0.0758277887 0.1790025421 0.1316704100 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000095969 0.0000000001 3399033.9702067529 3330511.5873575229 17960490.2077431194 17686633.3459560312 32.7778817510 
0.0100000000 1.4693333333 6 -0.0100667982 -0.0003925518 -0.0291563386 -0.0287153037 -0.0350302141 -0.0342200869 -0.0675204770 -0.0702125334 0.1335424703 0.2336903438 0.0905895553 0.1585598773 -30.1648333949 0.0026740178 0.0452832871 0.0002019108 -0.1335399766 -0.2337028145 -0.0906042527 -0.1585286287 -30.1687981449 -0.0027660575 -0.0452766319 -0.0001887852 0.3385365595 0.5618887697 0.3789911161 0.4845055207 5.1141312026 0.6313210061 0.2300308295 0.5721303892 -0.3426581330 -0.5443635909 -0.4533582459 -0.4856222694 -30.9660427398 -0.6501633300 -0.1899447082 -0.2945300321 1.2510931410 1.2471283910 3.1415926536 -3.1415926536 0.0408845059 0.0715478816 0.0277324909 0.0485318683 13.0625855484 0.0008067566 0.0138605890 0.0000466322 0.1008120868 0.1742592836 0.0720520058 0.1181205776 29.3711968969 0.0810750133 0.0359996840 0.1040656599 -0.4089898186 -0.2773971286 -0.0045753842 0.4089479894 0.2775045919 0.0048967661 0.0000000000 0.0000000000 -0.1556046257 -0.1062451003 -0.2723014901 -0.1859159816 0.4052020807 0.1964110708 0.1556088842 0.1062345220 0.2723113606 0.1858795456 -0.9443179866 -0.5787848342 -0.7478243201 0.9093850391 0.6902496013 0.6894199120 -0.5247635673 -0.6676811417 -0.2889231084 -0.2631841793 -0.4589491010 -0.2819094644 -0.5247635673 -0.6676811417 -0.2889231084 -0.2631841793 -0.4589491010 -0.2819094644 0.2891573230 0.1961392138 0.0032633517 0.3224306999 0.1234211070 0.1100260933 0.0751107205 0.1925456637 0.1314437608 0.3028737748 0.2025050054 0.0814702437 0.3157351063 0.1450335108 0.1126940015 0.0774364827 0.1948508226 0.1316416493 0.0500000000 0.0500000000 0.0875000000 0.0875000000 0.1531250000 0.1531250000 0.0000096058 0.0000000001 13750969.3762894794 13399104.8239754345 67739669.5451991856 70841646.4265154004 96.1494903610 
